"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"huntingBout.nlogo"
"experiment-numbers"
"06/24/2025 13:38:10:877 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","199","0","199"
"[run number]","par_obstacle-damage","par_hunters_reactiontime_max","par_preys_fov","par_track-pregeneration-period","par_preys_safe-distance","par_init-obstacle-scale","waypoints-to-prey-attractors","par_track-mark-probability","par_preys_cooldowntime_min","par_preys_height_max","par_hunters_speed_stealth","par_init-obstacle-diffuse-times","par_hunters_speed_max","par_hunters_tte_max","par_num-hunters","par_hunters_fov","par_preys_speed_max","par_init-obstacle-frequency","par_num-planned-waypoints","par_preys_tte_max","par_preys_visualacuity_mean","par_preys_visualacuity_sd","par_attractiveness-diffuse-times","par_hunters_hearing_radius","par_hunters_cooldowntime_max","par_fires-radius","par_hunters_height_max","par_preys_group_max_size","par_hunters_reactiontime_min","par_hunters_speed_min","par_fires-number","display-mode","par_hunters_tte_min","display-waypoints","par_preys_tte_min","agent-scale","par_preys_reactiontime_max","par_preys_height_min","par_hunters_visualacuity_sd","par_hunters_height_min","par_starting-point-buffer-distance","par_hunters_speed_avmax","scenario-environment","par_preys_speed_min","par_num-preys","par_hunters_cooldowntime_min","par_prey-attractor-probability","par_attractiveness-diffuse-rate","par_preys_reactiontime_min","par_wind-direction","par_hunters_height_stealth","par_preys_hearing_radius","SEED","print-messages","par_hunters_visualacuity_mean","par_preys_speed_avmax","par_max-shooting-distance","par_wind-speed","par_preys_cooldowntime_max","par_init-obstacle-diffuse-rate","[step]","patch-width","max-perception-distance","track-maximum","good-daylight-duration","starting-point","wind-spread-angle","starting-point-buffer-distance","obstacle-damage","track-mark-probability","track-pregeneration-period","wind-speed","wind-direction","num-hunters","num-planned-waypoints","hunters_height_stealth","hunters_height_min","hunters_height_max","hunters_visualacuity_mean","hunters_visualacuity_sd","hunters_speed_stealth","hunters_speed_min","hunters_speed_max","hunters_speed_avmax","hunters_tte_min","hunters_tte_max","hunters_reactiontime_min","hunters_reactiontime_max","hunters_cooldowntime_min","hunters_cooldowntime_max","max-shooting-distance","hunters_hearing_radius","hunters_fov","num-preys","preys_group_max_size","preys_safe-distance","preys_height_min","preys_height_max","preys_visualacuity_mean","preys_visualacuity_sd","preys_speed_min","preys_speed_max","preys_speed_avmax","preys_tte_min","preys_tte_max","preys_reactiontime_min","preys_reactiontime_max","preys_cooldowntime_min","preys_cooldowntime_max","preys_hearing_radius","preys_fov","init-obstacle-scale","init-obstacle-frequency","init-obstacle-diffuse-times","init-obstacle-diffuse-rate","prey-attractor-probability","attractiveness-diffuse-times","attractiveness-diffuse-rate","fires-number","fires-radius","attractiveness-to-prey-max","planned-waypoints","visited-waypoints","discarded-waypoints","hunter-prey-detections","prey-hunter-detections","sneaks","pursues","shots","was-bout-successful","is-bout-finished","hunter-who-shot","prey-who-got-shot"
"199","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","4","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","8","false","65","30","50","20","600","0.3","52545","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","4","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.914207609490944","{patches [100 100]}","[{patch 198 120} {patch 198 119} {patch 190 39} {patch 190 38}]","{patches [100 100]}","1959","5469","29742","1794","15","true","false"," (hunter 27)"," (prey 2)"
"200","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","4","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","25","300","1","0.3","60","0","50","300","9","false","65","30","50","20","600","0.3","42688","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","4","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","25","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","27.37616360262147","{patches [100 100]}","[{patch 28 108} {patch 28 109} {patch 27 109} {patch 29 109} {patch 100 100}]","[]","1429","6207","28473","2651","0","false","true","",""
"205","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","5","300","1","0.3","60","0","50","300","4","false","65","30","50","20","600","0.3","23954","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","5","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.889416872857083","{patches [100 100]}","[{patch 147 118} {patch 169 159} {patch 170 159} {patch 159 25}]","{patches [32 145]}","327","567","5838","592","4","true","false"," (hunter 7)"," (prey 0)"
"208","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","5","300","1","0.3","60","0","50","300","7","false","65","30","50","20","600","0.3","1721","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","5","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","19.995372177148848","{patches [100 100]}","[]","{patches [32 187] [31 187] [134 94] [133 94] [66 160]}","166","344","1601","164","43","true","false"," (hunter 7)"," (prey 4)"
"206","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","5","300","1","0.3","60","0","50","300","5","false","65","30","50","20","600","0.3","27053","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","5","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","22.934540165200204","{patches [100 100]}","[{patch 164 154} {patch 163 154} {patch 163 155} {patch 29 42} {patch 28 42} {patch 100 100}]","[]","88","426","803","106","0","false","true","",""
"211","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","0","false","65","30","50","20","600","0.3","14353","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.76994189749543","{patches [100 100]}","[{patch 130 45} {patch 187 84} {patch 188 84} {patch 188 85} {patch 187 85} {patch 100 100}]","[]","0","9","0","0","0","false","true","",""
"210","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","5","300","1","0.3","60","0","50","300","9","false","65","30","50","20","600","0.3","23662","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","5","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","27.37616360262147","{patches [100 100]}","[{patch 29 109} {patch 28 109} {patch 28 108} {patch 27 109} {patch 198 76} {patch 100 100}]","[]","0","0","0","0","0","false","true","",""
"201","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","5","300","1","0.3","60","0","50","300","0","false","65","30","50","20","600","0.3","91372","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","5","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.76994189749543","{patches [100 100]}","[{patch 130 45} {patch 100 100}]","[]","763","2619","13285","727","0","false","true","",""
"213","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","2","false","65","30","50","20","600","0.3","2718","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.912103338194754","{patches [100 100]}","[]","{patches [1 128] [104 50] [38 152] [39 152] [94 153]}","77","136","648","38","3","true","false"," (hunter 11)"," (prey 9)"
"214","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","3","false","65","30","50","20","600","0.3","4196","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","37.39397969348247","{patches [100 100]}","[]","{patches [198 105] [66 190] [66 189] [67 189] [60 125]}","662","492","14362","202","1","true","false"," (hunter 13)"," (prey 2)"
"215","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","4","false","65","30","50","20","600","0.3","3382","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.889416872857083","{patches [100 100]}","[]","{patches [147 118] [32 145] [169 159] [170 159] [159 25]}","287","759","8453","293","2","true","false"," (hunter 12)"," (prey 6)"
"212","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","1","false","65","30","50","20","600","0.3","13498","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.063841528680143","{patches [100 100]}","[{patch 62 49} {patch 62 48} {patch 63 48} {patch 62 47} {patch 115 19} {patch 100 100}]","[]","0","86","0","0","0","false","true","",""
"218","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","7","false","65","30","50","20","600","0.3","1461","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","19.995372177148848","{patches [100 100]}","[]","{patches [32 187] [31 187] [134 94] [133 94] [66 160]}","103","200","6391","578","19","true","false"," (hunter 10)"," (prey 1)"
"219","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","8","false","65","30","50","20","600","0.3","4990","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.914207609490944","{patches [100 100]}","[]","{patches [4 1] [190 38] [198 120] [198 119] [190 39]}","1195","2927","9266","681","36","true","false"," (hunter 12)"," (prey 6)"
"216","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","5","false","65","30","50","20","600","0.3","12487","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","22.934540165200204","{patches [100 100]}","[{patch 163 154} {patch 163 155} {patch 164 154}]","{patches [28 42] [29 42]}","377","4","5119","18","1","true","false"," (hunter 12)"," (prey 0)"
"220","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","10","300","1","0.3","60","0","50","300","9","false","65","30","50","20","600","0.3","4565","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","10","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","27.37616360262147","{patches [100 100]}","[]","{patches [28 109] [28 108] [27 109] [29 109] [198 76]}","691","2453","5627","779","58","true","false"," (hunter 13)"," (prey 8)"
"221","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","0","false","65","30","50","20","600","0.3","2193","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.76994189749543","{patches [100 100]}","[]","{patches [187 85] [188 85] [187 84] [188 84] [130 45]}","138","822","1759","187","3","true","false"," (hunter 18)"," (prey 2)"
"207","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","5","300","1","0.3","60","0","50","300","6","false","65","30","50","20","600","0.3","57622","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","5","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","36.42007407390314","{patches [100 100]}","[{patch 100 100}]","[]","750","1245","7276","626","0","false","true","",""
"222","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","1","false","65","30","50","20","600","0.3","8030","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.063841528680143","{patches [100 100]}","[]","{patches [63 48] [62 48] [62 49] [62 47] [115 19]}","720","3353","11423","748","6","true","false"," (hunter 17)"," (prey 5)"
"224","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","3","false","65","30","50","20","600","0.3","3210","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","37.39397969348247","{patches [100 100]}","[]","{patches [198 105] [66 190] [66 189] [67 189] [60 125]}","628","448","6017","424","2","true","false"," (hunter 17)"," (prey 4)"
"226","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","5","false","65","30","50","20","600","0.3","8614","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","22.934540165200204","{patches [100 100]}","[]","{patches [163 154] [164 154] [28 42] [29 42] [163 155]}","649","3772","11512","969","19","true","false"," (hunter 19)"," (prey 8)"
"227","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","6","false","65","30","50","20","600","0.3","3851","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","36.42007407390314","{patches [100 100]}","[]","{patches [1 186] [1 185] [122 137] [122 138] [123 137]}","277","1546","3529","267","1","true","false"," (hunter 16)"," (prey 0)"
"228","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","7","false","65","30","50","20","600","0.3","1297","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","19.995372177148848","{patches [100 100]}","[]","{patches [32 187] [31 187] [134 94] [133 94] [66 160]}","80","365","1512","378","38","true","false"," (hunter 17)"," (prey 13)"
"225","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","4","false","65","30","50","20","600","0.3","60339","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.889416872857083","{patches [100 100]}","[{patch 147 118} {patch 169 159} {patch 170 159} {patch 159 25} {patch 100 100}]","[]","315","980","901","188","0","false","true","",""
"230","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","15","300","1","0.3","60","0","50","300","9","false","65","30","50","20","600","0.3","4892","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","15","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","27.37616360262147","{patches [100 100]}","[]","{patches [28 109] [28 108] [27 109] [29 109] [198 76]}","434","605","10329","723","19","true","false"," (hunter 19)"," (prey 8)"
"231","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","0","false","65","30","50","20","600","0.3","2383","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.76994189749543","{patches [100 100]}","[]","{patches [187 85] [188 85] [187 84] [188 84] [130 45]}","144","643","5728","315","5","true","false"," (hunter 23)"," (prey 9)"
"232","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","1","false","65","30","50","20","600","0.3","2051","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","20.063841528680143","{patches [100 100]}","[]","{patches [63 48] [62 48] [62 49] [62 47] [115 19]}","260","745","3722","419","14","true","false"," (hunter 23)"," (prey 1)"
"233","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","20","300","1","0.3","60","0","50","300","2","false","65","30","50","20","600","0.3","3193","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","20","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.912103338194754","{patches [100 100]}","[]","{patches [1 128] [104 50] [38 152] [39 152] [94 153]}","177","317","12613","387","7","true","false"," (hunter 23)"," (prey 13)"
"209","0.01","30","300","7","500","5","true","0.1","200","2.5","50","5","30","30","5","200","75","5","5","100","33","20","10","50","600","3","2","5","5","5","5","tracks (hunters)","5","true","60","1.5","120","1","15","1.5","1.5","15","default","5","5","300","1","0.3","60","0","50","300","8","false","65","30","50","20","600","0.3","149528","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","5","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","300","600","1","1","200","5","5","10","1","2.5","33","20","0.027777777777777776","0.41666666666666674","0.16666666666666669","60","100","60","120","200","600","6","300","5","5","10","0.3","1","10","0.3","0","0","28.914207609490944","{patches [100 100]}","[{patch 100 100}]","[]","511","484","12938","398","0","false","true","",""
